|dates|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ripley_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Ripley_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ripley_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
