|dates|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stone_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Stone_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
