|dates|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rawlins_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rawlins_Kansas_UnitedStates.TotalPopulation.data|Rawlins_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2530.0|0
