|dates|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofUT_Utah_UnitedStates.TotalPopulation.data|OutofUT_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
