|dates|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kalkaska_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Kalkaska_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kalkaska_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
