|dates|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|FranklinCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|FranklinCity_Virginia_UnitedStates.TotalPopulation.data|FranklinCity_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
