|dates|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nye_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Nye_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
