|dates|Jackson_Missouri_UnitedStates.BLS_EmployedPopulation.data|Jackson_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Jackson_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Jackson_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Jackson_Missouri_UnitedStates.BLS_UnemploymentRate.data|Jackson_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Jackson_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Jackson_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-02|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-03|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-04|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-05|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-06|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-07|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-08|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-09|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-10|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-11|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-12|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-13|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-14|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-15|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-16|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-17|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-18|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-19|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-20|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-21|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-22|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-23|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-24|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-25|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-26|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-27|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-28|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-29|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-30|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-01-31|347460.5|0|15077.5|0|4.1588743800649866|0|362538.0|0
0|2020-02-01|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-02|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-03|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-04|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-05|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-06|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-07|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-08|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-09|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-10|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-11|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-12|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-13|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-14|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-15|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-16|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-17|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-18|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-19|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-20|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-21|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-22|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-23|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-24|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-25|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-26|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-27|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-28|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-02-29|349174.5|0|14613.5|0|4.017037395406116|0|363788.0|0
0|2020-03-01|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-02|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-03|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-04|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-05|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-06|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-07|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-08|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-09|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-10|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
0|2020-03-11|348879.5|0|16891.5|0|4.61805337219189|0|365771.0|0
