|dates|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bartholomew_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bartholomew_Indiana_UnitedStates.TotalPopulation.data|Bartholomew_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|83779.0|0
