|dates|Bollinger_Missouri_UnitedStates.BLS_EmployedPopulation.data|Bollinger_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Bollinger_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Bollinger_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Bollinger_Missouri_UnitedStates.BLS_UnemploymentRate.data|Bollinger_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Bollinger_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Bollinger_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-31|5268.0|0|249.5|0|4.521975532396919|0|5517.5|0
0|2020-04-01|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-02|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-03|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-04|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-05|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-06|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-07|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-08|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-09|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-10|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-11|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-12|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-13|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-14|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-15|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-16|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-17|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-18|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-19|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-20|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-21|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-22|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-23|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-24|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-25|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-26|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-27|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-28|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-29|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-04-30|4771.0|0|573.0|0|10.722305389221557|0|5344.0|0
0|2020-05-01|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-02|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-03|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-04|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-05|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-06|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-07|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-08|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-09|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-10|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-11|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-12|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-13|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-14|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-15|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-16|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-17|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-18|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-19|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-20|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-21|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-22|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-23|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-24|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-25|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-26|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-27|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-28|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-29|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-30|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-05-31|4741.0|0|409.0|0|7.941747572815534|0|5150.0|0
0|2020-06-01|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-02|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-03|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-04|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-05|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-06|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-07|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-08|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-09|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-10|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-11|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-12|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-13|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-14|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-15|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-16|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-17|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-18|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-19|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-20|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-21|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-22|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-23|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-24|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-25|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-26|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-27|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-28|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-29|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-06-30|5026.0|0|332.0|0|6.196341918626353|0|5358.0|0
0|2020-07-01|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-02|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-03|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-04|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-05|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-06|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-07|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-08|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-09|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-10|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-11|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-12|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-13|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-14|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-15|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-16|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-17|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-18|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-19|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-20|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-21|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-22|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-23|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-24|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-25|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-26|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-27|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-28|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-29|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-30|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-07-31|5058.0|0|344.0|0|6.368011847463903|0|5402.0|0
0|2020-08-01|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-02|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-03|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-04|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-05|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-06|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-07|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-08|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-09|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-10|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-11|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-12|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-13|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-14|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-15|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-16|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-17|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-18|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-19|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-20|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-21|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-22|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-23|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-24|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-25|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-26|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-27|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-28|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-29|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-30|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-08-31|5177.0|0|278.0|0|5.096241979835014|0|5455.0|0
0|2020-09-01|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-02|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-03|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-04|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-05|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-06|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-07|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-08|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-09|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-10|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-11|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-12|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-13|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-14|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-15|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-16|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-17|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-18|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-19|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-20|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-21|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-22|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-23|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-24|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-25|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-26|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-27|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-28|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-29|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-09-30|5185.0|0|242.0|0|4.459185553712917|0|5427.0|0
0|2020-10-01|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-02|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-03|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-04|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-05|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-06|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-07|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-08|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-09|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-10|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-11|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-12|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-13|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-14|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-15|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-16|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-17|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-18|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-19|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-20|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-21|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-22|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-23|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-24|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-25|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-26|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-27|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-28|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-29|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-30|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-10-31|5297.0|0|198.0|0|3.603275705186533|0|5495.0|0
0|2020-11-01|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-02|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-03|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-04|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-05|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-06|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-07|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-08|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-09|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-10|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-11|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-12|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-13|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-14|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-15|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-16|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-17|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-18|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-19|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-20|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-21|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-22|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-23|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-24|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-25|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-26|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-27|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-28|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-29|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-11-30|5231.0|0|215.0|0|3.9478516342269554|0|5446.0|0
0|2020-12-01|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-02|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-03|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-04|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-05|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-06|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-07|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
0|2020-12-08|5167.0|0|239.0|0|4.4210136884942655|0|5406.0|0
