|dates|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Goochland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Goochland_Virginia_UnitedStates.TotalPopulation.data|Goochland_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23753.0|0
