|dates|Coke_Texas_UnitedStates.BLS_EmployedPopulation.data|Coke_Texas_UnitedStates.BLS_EmployedPopulation.missing|Coke_Texas_UnitedStates.BLS_UnemployedPopulation.data|Coke_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Coke_Texas_UnitedStates.BLS_UnemploymentRate.data|Coke_Texas_UnitedStates.BLS_UnemploymentRate.missing|Coke_Texas_UnitedStates.BLS_LaborForcePopulation.data|Coke_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-17|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-18|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-19|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-20|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-21|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-22|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-23|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-24|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-25|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-26|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-27|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-28|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-02-29|1400.5|0|41.5|0|2.8779472954230236|0|1442.0|0
0|2020-03-01|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-02|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-03|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-04|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-05|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-06|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-07|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-08|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-09|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-10|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-11|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-12|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-13|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-14|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-15|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-16|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-17|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-18|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-19|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-20|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-21|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-22|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-23|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-24|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-25|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-26|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-27|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-28|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-29|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-30|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-03-31|1364.5|0|58.5|0|4.111033028812368|0|1423.0|0
0|2020-04-01|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-02|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-03|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-04|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-05|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-06|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-07|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-08|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-09|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-10|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-11|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-12|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-13|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-14|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-15|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-16|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-17|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-18|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-19|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-20|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-21|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-22|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-23|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-24|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-25|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-26|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-27|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-28|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-29|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-04-30|1193.0|0|91.5|0|7.1233943168548075|0|1284.5|0
0|2020-05-01|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-02|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-03|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-04|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-05|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-06|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-07|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-08|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-09|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-10|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-11|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-12|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-13|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-14|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-15|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-16|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-17|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-18|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-19|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-20|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-21|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-22|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-23|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-24|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-25|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-26|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-27|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-28|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-29|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-30|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-05-31|1225.0|0|97.0|0|7.337367624810892|0|1322.0|0
0|2020-06-01|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-02|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-03|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-04|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-05|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-06|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-07|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-08|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-09|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-10|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-11|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-12|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-13|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-14|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-15|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-16|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-17|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-18|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-19|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-20|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-21|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-22|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-23|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-24|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-25|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-26|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-27|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-28|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-29|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-06-30|1257.0|0|103.0|0|7.573529411764706|0|1360.0|0
0|2020-07-01|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-02|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-03|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-04|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-05|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-06|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-07|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-08|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-09|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-10|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-11|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-12|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-13|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-14|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-15|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-16|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-17|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-18|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-19|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-20|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-21|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-22|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-23|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-24|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-25|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-26|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-27|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-28|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-29|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-30|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-07-31|1295.0|0|96.0|0|6.901509705248023|0|1391.0|0
0|2020-08-01|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-02|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-03|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-04|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-05|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-06|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-07|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-08|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-09|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-10|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-11|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-12|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-13|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-14|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-15|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-16|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-17|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-18|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-19|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-20|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-21|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-22|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-23|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-24|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-25|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-26|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-27|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-28|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-29|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-30|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-08-31|1329.0|0|70.0|0|5.003573981415297|0|1399.0|0
0|2020-09-01|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-02|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-03|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-04|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-05|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-06|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-07|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-08|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-09|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-10|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-11|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-12|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-13|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-14|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-15|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-16|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-17|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-18|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-19|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-20|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-21|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-22|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-23|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-24|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-25|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-26|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-27|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-28|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-29|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-09-30|1296.0|0|86.0|0|6.2228654124457305|0|1382.0|0
0|2020-10-01|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-02|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-03|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-04|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-05|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-06|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-07|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-08|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-09|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-10|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-11|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-12|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-13|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-14|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-15|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-16|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-17|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-18|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-19|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-20|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-21|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-22|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-23|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-24|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-25|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-26|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-27|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-28|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-29|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-30|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-10-31|1302.0|0|75.0|0|5.446623093681917|0|1377.0|0
0|2020-11-01|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-02|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-03|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-04|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-05|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-06|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-07|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-08|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-09|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-10|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-11|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-12|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-13|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-14|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-15|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-16|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-17|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-18|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-19|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-20|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-21|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-22|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-23|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-24|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-25|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-26|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-27|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-28|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-29|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-11-30|1270.0|0|75.0|0|5.5762081784386615|0|1345.0|0
0|2020-12-01|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-02|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-03|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-04|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-05|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-06|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
0|2020-12-07|1286.0|0|74.0|0|5.4411764705882355|0|1360.0|0
