|dates|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Republic_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Republic_Kansas_UnitedStates.TotalPopulation.data|Republic_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4636.0|0
