|dates|Mason_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Mason_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Mason_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Mason_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Mason_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Mason_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Mason_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Mason_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|9649.5|0|696.0|0|6.727562708423952|0|10345.5|0
0|2020-01-28|9649.5|0|696.0|0|6.727562708423952|0|10345.5|0
0|2020-01-29|9649.5|0|696.0|0|6.727562708423952|0|10345.5|0
0|2020-01-30|9649.5|0|696.0|0|6.727562708423952|0|10345.5|0
0|2020-01-31|9649.5|0|696.0|0|6.727562708423952|0|10345.5|0
0|2020-02-01|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-02|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-03|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-04|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-05|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-06|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-07|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-08|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-09|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-10|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-11|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-12|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-13|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-14|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-15|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-16|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-17|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-18|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-19|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-20|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-21|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-22|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-23|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-24|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-25|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-26|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-27|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-28|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-02-29|9734.0|0|712.0|0|6.81600612674708|0|10446.0|0
0|2020-03-01|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-02|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-03|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-04|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-05|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-06|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-07|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-08|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-09|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-10|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-11|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-12|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-13|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-14|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-15|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-16|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-17|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-18|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-19|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-20|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-21|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-22|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-23|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-24|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-25|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-26|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-27|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-28|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-29|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-30|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-03-31|9611.0|0|776.5|0|7.475330926594465|0|10387.5|0
0|2020-04-01|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-02|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-03|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-04|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-05|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-06|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-07|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-08|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-09|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-10|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-11|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-12|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-13|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-14|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-15|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-16|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-17|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-18|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-19|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-20|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-21|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-22|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-23|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-24|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-25|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-26|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-27|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-28|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-29|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-04-30|8428.0|0|1654.5|0|16.409620629804117|0|10082.5|0
0|2020-05-01|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-02|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-03|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-04|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-05|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-06|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-07|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-08|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-09|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-10|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-11|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-12|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-13|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-14|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-15|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-16|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-17|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-18|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-19|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-20|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-21|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-22|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-23|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-24|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-25|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-26|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-27|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-28|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-29|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-30|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-05-31|8930.0|0|1199.0|0|11.83729884490078|0|10129.0|0
0|2020-06-01|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-02|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-03|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-04|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-05|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-06|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-07|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-08|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-09|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-10|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-11|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-12|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-13|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-14|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-15|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-16|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-17|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-18|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-19|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-20|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-21|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-22|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-23|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-24|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-25|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-26|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-27|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-28|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-29|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-06-30|9349.0|0|967.0|0|9.373788290034897|0|10316.0|0
0|2020-07-01|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-02|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-03|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-04|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-05|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-06|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-07|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-08|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-09|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-10|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-11|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-12|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-13|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-14|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-15|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-16|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-17|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-18|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-19|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-20|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-21|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-22|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-23|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-24|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-25|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-26|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-27|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-28|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-29|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-30|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-07-31|9343.0|0|904.0|0|8.822094271494096|0|10247.0|0
0|2020-08-01|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-02|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-03|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-04|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-05|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-06|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-07|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-08|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-09|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-10|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-11|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-12|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-13|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-14|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-15|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-16|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-17|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-18|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-19|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-20|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-21|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-22|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-23|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-24|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-25|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-26|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-27|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-28|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-29|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-30|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-08-31|9534.0|0|822.0|0|7.9374275782155275|0|10356.0|0
0|2020-09-01|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-02|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-03|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-04|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-05|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-06|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-07|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-08|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-09|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-10|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-11|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-12|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-13|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-14|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-15|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-16|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-17|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-18|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-19|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-20|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-21|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-22|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-23|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-24|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-25|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-26|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-27|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-28|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-29|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-09-30|9724.0|0|731.0|0|6.991869918699187|0|10455.0|0
0|2020-10-01|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-02|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-03|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-04|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-05|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-06|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-07|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-08|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-09|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-10|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-11|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-12|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-13|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-14|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-15|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-16|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-17|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-18|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-19|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-20|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-21|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-22|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-23|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-24|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-25|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-26|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-27|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-28|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-29|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-30|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-10-31|9916.0|0|636.0|0|6.027293404094011|0|10552.0|0
0|2020-11-01|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-02|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-03|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-04|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-05|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-06|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-07|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-08|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-09|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-10|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-11|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-12|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-13|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-14|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-15|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-16|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-17|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-18|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-19|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-20|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-21|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-22|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-23|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-24|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-25|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-26|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-27|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-28|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-29|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-11-30|9782.0|0|676.0|0|6.463951042264295|0|10458.0|0
0|2020-12-01|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-02|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-03|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-04|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-05|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-06|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
0|2020-12-07|9645.0|0|761.0|0|7.313088602729195|0|10406.0|0
