|dates|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Long_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Long_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
