|dates|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Muhlenberg_Kentucky_UnitedStates.TotalPopulation.data|Muhlenberg_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30622.0|0
