|dates|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|IndianRiver_Florida_UnitedStates.TotalPopulation.data|IndianRiver_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|159923.0|0
