|dates|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Broadwater_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Broadwater_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Broadwater_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
