|dates|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofTX_Texas_UnitedStates.NYT_ConfirmedDeaths.data|OutofTX_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
