|dates|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Neshoba_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Neshoba_Mississippi_UnitedStates.TotalPopulation.data|Neshoba_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29118.0|0
