|dates|Logan_Colorado_UnitedStates.BLS_EmployedPopulation.data|Logan_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Logan_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Logan_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Colorado_UnitedStates.BLS_UnemploymentRate.data|Logan_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Logan_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Logan_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-02|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-03|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-04|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-05|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-06|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-07|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-08|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-09|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-10|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-11|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-12|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-13|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-14|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-15|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-16|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-17|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-18|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-19|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-20|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-21|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-22|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-23|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-24|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-25|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-26|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-27|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-28|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-29|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-30|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-01-31|10589.0|0|290.0|0|2.665686184391948|0|10879.0|0
0|2020-02-01|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-02|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-03|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-04|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-05|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-06|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-07|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-08|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-09|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-10|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-11|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-12|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-13|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-14|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-15|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-16|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-17|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-18|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-19|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-20|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-21|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-22|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-23|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-24|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-25|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-26|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-27|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-28|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-02-29|10599.0|0|275.5|0|2.533449813784542|0|10874.5|0
0|2020-03-01|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-02|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-03|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-04|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-05|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-06|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-07|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-08|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-09|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-10|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-11|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-12|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-13|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-14|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-15|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-16|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-17|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-18|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-19|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-20|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-21|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-22|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-23|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-24|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-25|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-26|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-27|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-28|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-29|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-30|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-03-31|9864.5|0|463.0|0|4.48317598644396|0|10327.5|0
0|2020-04-01|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-02|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-03|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-04|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-05|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-06|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-07|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-08|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-09|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-10|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-11|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-12|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
0|2020-04-13|9390.5|0|659.0|0|6.557540176128166|0|10049.5|0
