|dates|Curry_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Curry_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Curry_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Curry_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Curry_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Curry_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Curry_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Curry_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-02|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-03|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-04|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-05|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-06|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-07|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-08|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-09|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-10|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-11|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-12|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-13|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-14|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-15|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-16|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-17|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-18|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-19|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-20|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-21|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-22|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-23|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-24|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-25|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-26|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-27|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-28|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-29|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-30|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-01-31|21109.5|0|911.0|0|4.137054108671466|0|22020.5|0
0|2020-02-01|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-02|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-03|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-04|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-05|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-06|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-07|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-08|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-09|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-10|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-11|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-12|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-13|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-14|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-15|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-16|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-17|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-18|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-19|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-20|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-21|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-22|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-23|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-24|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-25|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-26|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-27|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-28|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-02-29|21101.0|0|876.5|0|3.988169719030827|0|21977.5|0
0|2020-03-01|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-02|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-03|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-04|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-05|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-06|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-07|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-08|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-09|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-10|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-11|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-12|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-13|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-14|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-15|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-16|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-17|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-18|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-19|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-20|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-21|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-22|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-23|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-24|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-25|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
0|2020-03-26|20916.0|0|984.5|0|4.495331156822903|0|21900.5|0
