|dates|Colleton_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Colleton_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Colleton_SouthCarolina_UnitedStates.AveragePrecipitation.data|Colleton_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Colleton_SouthCarolina_UnitedStates.AverageWindDirection.data|Colleton_SouthCarolina_UnitedStates.AverageWindDirection.missing|Colleton_SouthCarolina_UnitedStates.AverageWindSpeed.data|Colleton_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-03-10|0.0|0|0.0|0|133.02083333333334|0|4.958333333333333|0
0|2020-03-11|0.0|0|0.0|0|209.16666666666666|0|6.520833333333333|0
0|2020-03-12|0.0|0|0.0|0|158.54166666666666|0|4.979166666666667|0
0|2020-03-13|0.0|0|0.0|0|216.5625|0|7.260416666666667|0
0|2020-03-14|0.0|0|0.0|0|88.54166666666667|0|5.770833333333333|0
0|2020-03-15|0.0|0|0.0|0|146.14583333333334|0|4.614583333333333|0
0|2020-03-16|0.0|0|0.0|0|67.39583333333333|0|5.239583333333333|0
0|2020-03-17|0.0|0|0.0|0|93.28125|0|1.9479166666666667|0
0|2020-03-18|0.0|0|0.0|0|77.08333333333333|0|4.619791666666667|0
0|2020-03-19|0.0|0|0.0|0|157.86458333333334|0|8.104166666666666|0
0|2020-03-20|0.0|0|0.0|0|190.0|0|8.755208333333334|0
0|2020-03-21|0.0|0|0.0|0|193.4375|0|5.40625|0
0|2020-03-22|0.0|0|0.0|0|97.08333333333333|0|7.6875|0
0|2020-03-23|0.0|0|0.0|0|76.51041666666667|0|3.0520833333333335|0
0|2020-03-24|0.0|0|0.0|0|101.66666666666667|0|3.8020833333333335|0
0|2020-03-25|0.0|0|0.0|0|201.45833333333334|0|9.052083333333334|0
0|2020-03-26|0.0|0|0.0|0|97.91666666666667|0|6.4375|0
0|2020-03-27|0.0|0|0.0|0|149.6875|0|4.822916666666667|0
0|2020-03-28|0.0|0|0.0|0|175.9375|0|6.6875|0
0|2020-03-29|0.0|0|0.0|0|212.5|0|6.979166666666667|0
0|2020-03-30|0.0|0|0.0|0|247.39583333333334|0|5.6875|0
0|2020-03-31|0.0|0|0.0|0|92.1875|0|4.854166666666667|0
0|2020-04-01|0.0|0|0.0|0|246.25|0|6.6875|0
0|2020-04-02|0.0|0|0.0|0|181.30208333333334|0|4.078125|0
0|2020-04-03|0.0|0|0.0|0|116.14583333333333|0|3.09375|0
0|2020-04-04|0.0|0|0.0|0|55.9375|0|4.083333333333333|0
0|2020-04-05|0.0|0|0.0|0|97.08333333333333|0|4.822916666666667|0
0|2020-04-06|0.0|0|0.0|0|142.60416666666666|0|4.927083333333333|0
0|2020-04-07|0.0|0|0.0|0|238.02083333333334|0|8.09375|0
0|2020-04-08|0.0|0|0.0|0|236.25|0|7.90625|0
0|2020-04-09|0.0|0|0.0|0|261.875|0|11.447916666666666|0
0|2020-04-10|0.0|0|0.0|0|253.125|0|7.958333333333333|0
0|2020-04-11|0.0|0|0.0|0|99.79166666666667|0|4.6875|0
0|2020-04-12|0.0|0|0.0|0|114.89583333333333|0|8.885416666666666|0
0|2020-04-13|0.0|0|0.0|0|196.30208333333334|0|22.895833333333332|0
0|2020-04-14|0.0|0|0.0|0|187.70833333333334|0|6.552083333333333|0
0|2020-04-15|0.0|0|0.0|0|138.85416666666666|0|6.166666666666667|0
0|2020-04-16|0.0|0|0.0|0|135.83333333333334|0|3.8541666666666665|0
0|2020-04-17|0.0|0|0.0|0|92.60416666666667|0|5.520833333333333|0
0|2020-04-18|0.0|0|0.0|0|225.0|0|7.96875|0
0|2020-04-19|0.0|0|0.0|0|117.8125|0|2.8541666666666665|0
0|2020-04-20|0.0|0|0.0|0|198.95833333333334|0|6.729166666666667|0
0|2020-04-21|0.0|0|0.0|0|165.9375|0|6.4375|0
0|2020-04-22|0.0|0|0.0|0|141.25|0|4.833333333333333|0
0|2020-04-23|0.0|0|0.0|0|106.77083333333333|0|5.270833333333333|0
0|2020-04-24|0.0|0|0.0|0|204.0625|0|7.854166666666667|0
0|2020-04-25|0.0|0|0.0|0|89.16666666666667|0|4.760416666666667|0
0|2020-04-26|0.0|0|0.0|0|251.04166666666666|0|10.416666666666666|0
0|2020-04-27|0.0|0|0.0|0|242.5|0|7.625|0
0|2020-04-28|0.0|0|0.0|0|110.41666666666667|0|4.625|0
0|2020-04-29|0.0|0|0.0|0|120.41666666666667|0|11.197916666666666|0
0|2020-04-30|0.0|0|0.0|0|233.22916666666666|0|10.927083333333334|0
0|2020-05-01|0.0|0|0.0|0|228.33333333333334|0|8.166666666666666|0
0|2020-05-02|0.0|0|0.0|0|78.54166666666667|0|3.1458333333333335|0
0|2020-05-03|0.0|0|0.0|0|180.9375|0|6.333333333333333|0
0|2020-05-04|0.0|0|0.0|0|220.98958333333334|0|7.541666666666667|0
0|2020-05-05|0.0|0|0.0|0|209.89583333333334|0|6.697916666666667|0
0|2020-05-06|0.0|0|0.0|0|278.6458333333333|0|9.375|0
0|2020-05-07|0.0|0|0.0|0|224.79166666666666|0|6.020833333333333|0
0|2020-05-08|0.0|0|0.0|0|139.89583333333334|0|6.635416666666667|0
0|2020-05-09|0.0|0|0.0|0|170.72916666666666|0|6.229166666666667|0
0|2020-05-10|0.0|0|0.0|0|87.08333333333333|0|3.7708333333333335|0
0|2020-05-11|0.0|0|0.0|0|214.47916666666666|0|7.375|0
0|2020-05-12|0.0|0|0.0|0|122.39583333333333|0|5.53125|0
0|2020-05-13|0.0|0|0.0|0|75.10416666666667|0|4.0625|0
0|2020-05-14|0.0|0|0.0|0|95.20833333333333|0|5.125|0
0|2020-05-15|0.0|0|0.0|0|93.125|0|4.875|0
0|2020-05-16|0.0|0|0.0|0|62.1875|0|4.333333333333333|0
0|2020-05-17|0.0|0|0.0|0|53.958333333333336|0|6.59375|0
0|2020-05-18|0.0|0|0.0|0|114.27083333333333|0|4.552083333333333|0
0|2020-05-19|0.0|0|0.0|0|147.5|0|6.395833333333333|0
0|2020-05-20|0.0|0|0.0|0|69.16666666666667|0|5.739583333333333|0
0|2020-05-21|0.0|0|0.0|0|130.98958333333334|0|3.125|0
0|2020-05-22|0.0|0|0.0|0|97.08333333333333|0|3.9791666666666665|0
0|2020-05-23|0.0|0|0.0|0|209.375|0|5.8125|0
0|2020-05-24|0.0|0|0.0|0|77.5|0|3.2291666666666665|0
0|2020-05-25|0.0|0|0.0|0|73.4375|0|6.416666666666667|0
0|2020-05-26|0.0|0|0.0|0|53.229166666666664|0|9.083333333333334|0
0|2020-05-27|0.0|0|0.0|0|150.98958333333334|0|6.614583333333333|0
0|2020-05-28|0.0|0|0.0|0|138.33333333333334|0|5.854166666666667|0
0|2020-05-29|0.0|0|0.0|0|139.27083333333334|0|4.802083333333333|0
0|2020-05-30|0.0|0|0.0|0|145.9375|0|2.9791666666666665|0
0|2020-05-31|0.0|0|0.0|0|87.91666666666667|0|4.541666666666667|0
0|2020-06-01|0.0|0|0.0|0|84.58333333333333|0|5.885416666666667|0
0|2020-06-02|0.0|0|0.0|0|98.4375|0|3.96875|0
0|2020-06-03|0.0|0|0.0|0|192.8125|0|6.697916666666667|0
0|2020-06-04|0.0|0|0.0|0|135.625|0|4.46875|0
0|2020-06-05|0.0|0|0.0|0|150.9375|0|4.90625|0
0|2020-06-06|0.0|0|0.0|0|221.25|0|6.4375|0
0|2020-06-07|0.0|0|0.0|0|163.54166666666666|0|4.697916666666667|0
0|2020-06-08|0.0|0|0.0|0|74.0625|0|2.7708333333333335|0
0|2020-06-09|0.0|0|0.0|0|106.45833333333333|0|2.8854166666666665|0
0|2020-06-10|0.0|0|0.0|0|126.45833333333333|0|4.84375|0
0|2020-06-11|0.0|0|0.0|0|136.25|0|4.927083333333333|0
0|2020-06-12|0.0|0|0.0|0|64.375|0|3.2916666666666665|0
0|2020-06-13|0.0|0|0.0|0|110.3125|0|7.583333333333333|0
0|2020-06-14|0.0|0|0.0|0|107.5|0|9.083333333333334|0
0|2020-06-15|0.0|0|0.0|0|117.60416666666667|0|8.520833333333334|0
0|2020-06-16|0.0|0|0.0|0|326.9791666666667|0|7.333333333333333|0
0|2020-06-17|0.0|0|0.0|0|230.0|0|4.229166666666667|0
0|2020-06-18|0.0|0|0.0|0|79.6875|0|4.875|0
0|2020-06-19|0.0|0|0.0|0|100.9375|0|2.84375|0
0|2020-06-20|0.0|0|0.0|0|115.52083333333333|0|2.8645833333333335|0
0|2020-06-21|0.0|0|0.0|0|97.70833333333333|0|3.1458333333333335|0
0|2020-06-22|0.0|0|0.0|0|152.39583333333334|0|4.375|0
0|2020-06-23|0.0|0|0.0|0|210.10416666666666|0|7.822916666666667|0
0|2020-06-24|0.0|0|0.0|0|224.0625|0|6.927083333333333|0
0|2020-06-25|0.0|0|0.0|0|225.0|0|7.385416666666667|0
0|2020-06-26|0.0|0|0.0|0|252.03125|0|6.072916666666667|0
0|2020-06-27|0.0|0|0.0|0|262.5|0|8.34375|0
0|2020-06-28|0.0|0|0.0|0|231.09375|0|6.453125|0
0|2020-06-29|0.0|0|0.0|0|202.08333333333334|0|6.09375|0
0|2020-06-30|0.0|0|0.0|0|159.47916666666666|0|4.453125|0
0|2020-07-01|0.0|0|0.0031250000000000006|0|176.35416666666666|0|4.822916666666667|0
0|2020-07-02|0.0|0|0.0|0|145.72916666666666|0|3.90625|0
0|2020-07-03|0.0|0|0.0|0|54.479166666666664|0|2.7395833333333335|0
0|2020-07-04|0.0|0|0.0|0|89.0625|0|2.90625|0
0|2020-07-05|0.0|0|0.0|0|77.69791666666667|0|4.354166666666667|0
0|2020-07-06|0.0|0|0.0023958333333333336|0|106.66666666666667|0|4.875|0
0|2020-07-07|0.0|0|0.03916666666666665|0|82.39583333333333|0|4.0625|0
0|2020-07-08|0.0|0|0.0021875|0|154.6875|0|2.7916666666666665|0
0|2020-07-09|0.0|0|0.0|0|219.375|0|3.3229166666666665|0
0|2020-07-10|0.0|0|0.0|0|158.85416666666666|0|3.5520833333333335|0
0|2020-07-11|0.0|0|0.0|0|160.3125|0|3.1979166666666665|0
0|2020-07-12|0.0|0|0.0|0|105.41666666666667|0|2.2291666666666665|0
0|2020-07-13|0.0|0|0.0|0|177.96875|0|4.625|0
0|2020-07-14|0.0|0|0.0|0|100.625|0|2.359375|0
0|2020-07-15|0.0|0|0.0|0|78.75|0|3.21875|0
0|2020-07-16|0.0|0|0.0004166666666666667|0|56.041666666666664|0|3.09375|0
0|2020-07-17|0.0|0|0.0|0|55.729166666666664|0|2.8125|0
0|2020-07-18|0.0|0|0.0|0|89.6875|0|3.1770833333333335|0
0|2020-07-19|0.0|0|0.0|0|143.4375|0|4.260416666666667|0
0|2020-07-20|0.0|0|0.0|0|150.05208333333334|0|4.765625|0
0|2020-07-21|0.0|0|0.0|0|109.16666666666667|0|4.625|0
0|2020-07-22|0.0|0|0.001979166666666667|0|103.54166666666667|0|3.75|0
0|2020-07-23|0.0|0|0.0|0|75.38541666666667|0|3.7395833333333335|0
0|2020-07-24|0.0|0|0.0012499999999999998|0|98.02083333333333|0|2.28125|0
0|2020-07-25|0.0|0|0.006979166666666668|0|36.979166666666664|0|1.1979166666666667|0
0|2020-07-26|0.0|0|0.0003125|0|69.6875|0|2.6041666666666665|0
0|2020-07-27|0.0|0|0.0|0|161.61458333333334|0|4.130208333333333|0
0|2020-07-28|0.0|0|0.0033333333333333327|0|197.1875|0|6.052083333333333|0
0|2020-07-29|0.0|0|0.00020833333333333335|0|218.54166666666666|0|6.770833333333333|0
0|2020-07-30|0.0|0|0.00125|0|223.02083333333334|0|7.770833333333333|0
0|2020-07-31|0.0|0|0.0|0|227.60416666666666|0|9.083333333333334|0
0|2020-08-01|0.0|0|0.0|0|181.97916666666666|0|5.677083333333333|0
0|2020-08-02|0.0|0|0.0|0|98.95833333333333|0|4.28125|0
0|2020-08-03|0.0|0|0.007395833333333334|0|117.29166666666667|0|7.291666666666667|0
0|2020-08-04|0.0|0|0.0|0|138.33333333333334|0|3.4375|0
0|2020-08-05|0.0|0|0.07875|0|83.02083333333333|0|3.7395833333333335|0
0|2020-08-06|0.0|0|0.0|0|107.60416666666667|0|4.583333333333333|0
0|2020-08-07|0.0|0|0.0|0|79.0625|0|3.09375|0
0|2020-08-08|0.0|0|0.0004166666666666667|0|124.6875|0|2.5208333333333335|0
0|2020-08-09|0.0|0|0.0|0|77.60416666666667|0|2.40625|0
0|2020-08-10|0.0|0|0.030520833333333334|0|93.125|0|3.3854166666666665|0
0|2020-08-11|0.0|0|0.0021875|0|170.625|0|3.78125|0
0|2020-08-12|0.0|0|0.005208333333333333|0|96.5625|0|2.7395833333333335|0
0|2020-08-13|0.0|0|0.0|0|127.29166666666667|0|5.625|0
0|2020-08-14|0.0|0|0.0025|0|138.07291666666666|0|8.5|0
0|2020-08-15|0.0|0|0.016354166666666673|0|191.04166666666666|0|5.447916666666667|0
0|2020-08-16|0.0|0|0.011458333333333341|0|151.25|0|3.7916666666666665|0
0|2020-08-17|0.0|0|0.003020833333333334|0|63.385416666666664|0|2.703125|0
0|2020-08-18|0.0|0|0.0028125000000000008|0|59.6875|0|1.53125|0
0|2020-08-19|0.0|0|0.0|0|73.33333333333333|0|2.1875|0
0|2020-08-20|0.0|0|0.005625000000000001|0|64.79166666666667|0|2.7916666666666665|0
0|2020-08-21|0.0|0|0.0|0|115.72916666666667|0|4.479166666666667|0
0|2020-08-22|0.0|0|0.0|0|63.125|0|1.2708333333333333|0
0|2020-08-23|0.0|0|0.0031250000000000006|0|71.66666666666667|0|2.4375|0
0|2020-08-24|0.0|0|0.015833333333333338|0|70.3125|0|3.1041666666666665|0
0|2020-08-25|0.0|0|0.005208333333333336|0|69.6875|0|1.8541666666666667|0
0|2020-08-26|0.0|0|0.0016666666666666668|0|90.0|0|2.15625|0
0|2020-08-27|0.0|0|0.0|0|111.5625|0|3.1041666666666665|0
0|2020-08-28|0.0|0|0.0040625|0|151.77083333333334|0|4.625|0
0|2020-08-29|0.0|0|0.0|0|238.22916666666666|0|9.541666666666666|0
0|2020-08-30|0.0|0|0.0|0|223.64583333333334|0|5.583333333333333|0
0|2020-08-31|0.0|0|0.0|0|128.33333333333334|0|3.5416666666666665|0
0|2020-09-01|0.0|0|0.0|0|79.16666666666667|0|1.7916666666666667|0
0|2020-09-02|0.0|0|0.0|0|160.3125|0|3.84375|0
0|2020-09-03|0.0|0|0.0|0|225.72916666666666|0|5.635416666666667|0
0|2020-09-04|0.0|0|0.0|0|224.375|0|4.510416666666667|0
0|2020-09-05|0.0|0|0.0|0|73.75|0|5.270833333333333|0
0|2020-09-06|0.0|0|0.0|0|64.79166666666667|0|6.96875|0
0|2020-09-07|0.0|0|0.0|0|78.54166666666667|0|5.697916666666667|0
0|2020-09-08|0.0|0|0.0|0|61.875|0|6.083333333333333|0
0|2020-09-09|0.0|0|0.000625|0|45.3125|0|5.40625|0
0|2020-09-10|0.0|0|0.0003125|0|58.21875|0|3.125|0
0|2020-09-11|0.0|0|0.008020833333333333|0|66.97916666666667|0|2.4895833333333335|0
0|2020-09-12|0.0|0|0.0|0|61.666666666666664|0|7.395833333333333|0
0|2020-09-13|0.0|0|0.0|0|56.25|0|5.5625|0
0|2020-09-14|0.0|0|0.0004166666666666667|0|61.145833333333336|0|3.4895833333333335|0
0|2020-09-15|0.0|0|0.0|0|42.604166666666664|0|9.510416666666666|0
0|2020-09-16|0.0|0|0.017187500000000005|0|46.40625|0|8.119791666666666|0
0|2020-09-17|0.0|0|0.016041666666666676|0|136.5625|0|8.770833333333334|0
0|2020-09-18|0.0|0|0.00359375|0|212.44791666666666|0|6.010416666666667|0
0|2020-09-19|0.0|0|0.0004166666666666667|0|32.447916666666664|0|10.442708333333334|0
0|2020-09-20|0.0|0|0.0004166666666666667|0|27.708333333333332|0|10.385416666666666|0
0|2020-09-21|0.0|0|0.0003125|0|42.916666666666664|0|10.34375|0
0|2020-09-22|0.0|0|0.00020833333333333335|0|57.5|0|4.958333333333333|0
0|2020-09-23|0.0|0|0.00020833333333333335|0|56.25|0|0.9375|0
0|2020-09-24|0.0|0|0.0003125|0|71.14583333333333|0|2.8229166666666665|0
0|2020-09-25|0.0|0|0.0003125|0|152.13541666666666|0|6.557291666666667|0
0|2020-09-26|0.0|0|0.0009375|0|165.09375|0|3.4166666666666665|0
0|2020-09-27|0.0|0|0.0011458333333333331|0|35.989583333333336|0|0.5572916666666666|0
0|2020-09-28|0.0|0|0.0021875000000000006|0|40.3125|0|2.9583333333333335|0
0|2020-09-29|0.0|0|0.0046875000000000016|0|195.3125|0|6.135416666666667|0
0|2020-09-30|0.0|0|0.0033333333333333344|0|217.5|0|4.854166666666667|0
0|2020-10-01|0.0|0|0.002291666666666667|0|128.54166666666666|0|2.9895833333333335|0
0|2020-10-02|0.0|0|0.0012499999999999998|0|166.04166666666666|0|5.666666666666667|0
0|2020-10-03|0.0|0|0.00020833333333333335|0|92.60416666666667|0|6.770833333333333|0
0|2020-10-04|0.0|0|0.0005208333333333333|0|152.91666666666666|0|5.739583333333333|0
0|2020-10-05|0.0|0|0.0004166666666666667|0|34.583333333333336|0|4.260416666666667|0
0|2020-10-06|0.0|0|0.0003125|0|67.60416666666667|0|5.739583333333333|0
0|2020-10-07|0.0|0|0.0003125|0|117.91666666666667|0|2.0520833333333335|0
0|2020-10-08|0.0|0|0.0|0|59.375|0|1.3333333333333333|0
0|2020-10-09|0.0|0|0.0003125|0|58.020833333333336|0|3.3958333333333335|0
0|2020-10-10|0.0|0|0.0003125|0|96.45833333333333|0|6.322916666666667|0
0|2020-10-11|0.0|0|0.0003125|0|155.41666666666666|0|5.833333333333333|0
0|2020-10-12|0.0|0|0.0004166666666666667|0|157.1875|0|3.6979166666666665|0
0|2020-10-13|0.0|0|0.0|0|126.66666666666667|0|2.4583333333333335|0
0|2020-10-14|0.0|0|0.00020833333333333335|0|67.45833333333333|0|4.333333333333333|0
0|2020-10-15|0.0|0|0.0004166666666666667|0|92.70833333333333|0|3.15625|0
0|2020-10-16|0.0|0|0.0|0|171.5625|0|4.822916666666667|0
0|2020-10-17|0.0|0|0.00020833333333333335|0|72.39583333333333|0|8.770833333333334|0
0|2020-10-18|0.0|0|0.0|0|48.59375|0|6.244791666666667|0
0|2020-10-19|0.0|0|0.0|0|53.15625|0|5.145833333333333|0
0|2020-10-20|0.0|0|0.0004166666666666667|0|83.125|0|4.59375|0
0|2020-10-21|0.0|0|0.0|0|59.270833333333336|0|4.833333333333333|0
0|2020-10-22|0.0|0|0.0|0|64.94791666666667|0|6.286458333333333|0
0|2020-10-23|0.0|0|0.0|0|59.8125|0|3.1614583333333335|0
0|2020-10-24|0.0|0|0.0|0|74.47916666666667|0|1.8854166666666667|0
0|2020-10-25|0.0|0|0.0|0|77.29166666666667|0|3.40625|0
0|2020-10-26|0.0|0|0.0003125|0|110.26041666666667|0|4.15625|0
0|2020-10-27|0.0|0|0.0|0|46.5625|0|1.53125|0
0|2020-10-28|0.0|0|0.0|0|96.07291666666667|0|4.96875|0
0|2020-10-29|0.0|0|0.0028125000000000008|0|143.54166666666666|0|7.958333333333333|0
0|2020-10-30|0.0|0|0.0016666666666666668|0|228.4375|0|9.791666666666666|0
0|2020-10-31|0.0|0|0.0|0|39.0625|0|9.1875|0
0|2020-11-01|0.0|0|0.004583333333333335|0|187.25|0|5.083333333333333|0
0|2020-11-02|0.0|0|0.0|0|195.625|0|5.65625|0
0|2020-11-03|0.0|0|0.0|0|56.770833333333336|0|1.0|0
0|2020-11-04|0.0|0|0.0|0|38.645833333333336|0|2.3958333333333335|0
0|2020-11-05|0.0|0|0.0|0|51.666666666666664|0|5.75|0
0|2020-11-06|0.0|0|0.006145833333333334|0|60.9375|0|6.5|0
0|2020-11-07|0.0|0|0.0004166666666666667|0|53.645833333333336|0|9.020833333333334|0
0|2020-11-08|0.0|0|0.0|0|52.8125|0|11.645833333333334|0
0|2020-11-09|0.0|0|0.0|0|65.83333333333333|0|10.765625|0
0|2020-11-10|0.0|0|0.01166666666666667|0|81.14583333333333|0|8.822916666666666|0
0|2020-11-11|0.0|0|0.0061458333333333365|0|119.47916666666667|0|5.96875|0
0|2020-11-12|0.0|0|0.0041145833333333355|0|118.90625|0|5.958333333333333|0
0|2020-11-13|0.0|0|0.010416666666666673|0|177.29166666666666|0|2.6145833333333335|0
0|2020-11-14|0.0|0|0.002291666666666667|0|54.791666666666664|0|2.8020833333333335|0
0|2020-11-15|0.0|0|0.0007291666666666667|0|131.14583333333334|0|4.479166666666667|0
0|2020-11-16|0.0|0|0.0003125|0|211.02083333333334|0|4.052083333333333|0
0|2020-11-17|0.0|0|0.0004166666666666667|0|192.8125|0|4.864583333333333|0
0|2020-11-18|0.0|0|0.0|0|198.48958333333334|0|6.895833333333333|0
0|2020-11-19|0.0|0|0.0|0|61.666666666666664|0|5.145833333333333|0
0|2020-11-20|0.0|0|0.0003125|0|65.72916666666667|0|2.3333333333333335|0
0|2020-11-21|0.0|0|0.0|0|62.1875|0|1.9583333333333333|0
0|2020-11-22|0.0|0|0.0|0|121.875|0|2.3229166666666665|0
0|2020-11-23|0.0|0|0.0|0|152.86458333333334|0|5.125|0
0|2020-11-24|0.0|0|0.0|0|63.114583333333336|0|5.822916666666667|0
0|2020-11-25|0.0|0|0.0004166666666666667|0|103.90625|0|5.104166666666667|0
0|2020-11-26|0.0|0|0.0|0|144.79166666666666|0|4.34375|0
0|2020-11-27|0.0|0|0.0|0|151.875|0|3.3958333333333335|0
0|2020-11-28|0.0|0|0.0|0|35.625|0|1.09375|0
0|2020-11-29|0.0|0|0.0|0|64.16666666666667|0|4.3125|0
0|2020-11-30|0.0|0|0.0|0|232.8125|0|14.291666666666666|0
0|2020-12-01|0.0|0|0.0|0|256.875|0|10.75|0
0|2020-12-02|0.0|0|0.0027083333333333334|0|194.375|0|3.1354166666666665|0
