|dates|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Converse_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Converse_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Converse_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
