|dates|Mason_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Mason_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Mason_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Mason_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Mason_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Mason_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Mason_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Mason_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-02|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-03|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-04|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-05|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-06|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-07|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-08|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-09|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-10|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-11|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-12|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-13|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-14|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-15|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-16|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-17|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-18|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-19|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-20|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-21|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-22|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-23|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-24|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-25|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-26|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-27|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-28|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-29|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-30|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-01-31|6621.0|0|452.5|0|6.397115996324309|0|7073.5|0
0|2020-02-01|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-02|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-03|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-04|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-05|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-06|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-07|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-08|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-09|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-10|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-11|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-12|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-13|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-14|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-15|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-16|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-17|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-18|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-19|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-20|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-21|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-22|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-23|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-24|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-25|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-26|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-27|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-28|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-02-29|6591.5|0|420.0|0|5.990159024459816|0|7011.5|0
0|2020-03-01|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-02|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-03|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-04|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-05|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-06|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-07|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-08|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-09|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-10|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-11|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-12|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-13|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-14|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-15|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-16|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-17|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-18|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-19|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-20|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-21|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-22|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-23|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-24|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-25|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-26|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-27|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-28|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-29|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-30|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-03-31|6574.0|0|433.5|0|6.1862290403139495|0|7007.5|0
0|2020-04-01|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-02|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-03|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-04|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-05|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-06|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-07|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-08|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-09|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-10|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-11|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-12|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-13|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-14|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-15|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-16|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-17|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-18|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-19|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-20|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-21|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-22|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-23|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-24|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-25|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-26|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-27|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-28|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-29|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-04-30|5834.0|0|1474.5|0|20.175138537319558|0|7308.5|0
0|2020-05-01|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-02|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-03|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-04|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-05|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-06|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-07|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-08|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-09|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-10|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-11|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-12|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-13|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-14|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-15|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-16|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-17|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-18|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-19|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-20|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-21|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-22|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-23|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-24|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-25|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-26|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-27|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-28|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-29|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-30|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-05-31|6189.0|0|996.0|0|13.862212943632567|0|7185.0|0
0|2020-06-01|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-02|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-03|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-04|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-05|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-06|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-07|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-08|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-09|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-10|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-11|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-12|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-13|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-14|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-15|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-16|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-17|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-18|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-19|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-20|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
0|2020-06-21|6302.0|0|436.0|0|6.470762837637281|0|6738.0|0
