|dates|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Colquitt_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Colquitt_Georgia_UnitedStates.TotalPopulation.data|Colquitt_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45600.0|0
