|dates|Lyon_Kansas_UnitedStates.BLS_EmployedPopulation.data|Lyon_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Lyon_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Lyon_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Lyon_Kansas_UnitedStates.BLS_UnemploymentRate.data|Lyon_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Lyon_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Lyon_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-24|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-25|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-26|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-27|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-28|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-29|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-30|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-01-31|16102.5|0|598.5|0|3.583617747440273|0|16701.0|0
0|2020-02-01|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-02|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-03|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-04|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-05|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-06|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-07|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-08|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-09|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-10|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-11|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-12|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-13|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-14|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-15|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-16|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-17|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-18|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-19|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-20|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-21|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-22|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-23|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-24|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-25|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-26|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-27|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-28|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-02-29|16317.0|0|582.5|0|3.4468475398680436|0|16899.5|0
0|2020-03-01|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-02|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-03|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-04|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-05|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-06|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-07|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-08|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-09|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-10|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-11|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-12|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-13|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-14|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-15|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-16|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-17|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-18|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-19|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-20|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-21|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-22|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-23|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-24|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-25|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-26|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-27|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-28|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-29|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-30|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-03-31|16581.0|0|548.5|0|3.20207828599784|0|17129.5|0
0|2020-04-01|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-02|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-03|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-04|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-05|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-06|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-07|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-08|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-09|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-10|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-11|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-12|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-13|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-14|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-15|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-16|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-17|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-18|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-19|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-20|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-21|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-22|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-23|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-24|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-25|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-26|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-27|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-28|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-29|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-04-30|15145.0|0|1308.5|0|7.95271522776309|0|16453.5|0
0|2020-05-01|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-02|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-03|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-04|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-05|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-06|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-07|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-08|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-09|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-10|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-11|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-12|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-13|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-14|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-15|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-16|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-17|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-18|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-19|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-20|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-21|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-22|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-23|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-24|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-25|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-26|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-27|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-28|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-29|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-30|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-05-31|14935.0|0|1144.0|0|7.114870327756702|0|16079.0|0
0|2020-06-01|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-02|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-03|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-04|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-05|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-06|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-07|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-08|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-09|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-10|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-11|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-12|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-13|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-14|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-15|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-16|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-17|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-18|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-19|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-20|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-21|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-22|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-23|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-24|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-25|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-26|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-27|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-28|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-29|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-06-30|15602.0|0|845.0|0|5.1377150848179|0|16447.0|0
0|2020-07-01|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-02|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-03|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-04|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-05|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-06|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-07|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-08|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-09|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-10|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-11|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-12|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-13|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-14|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-15|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-16|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-17|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-18|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-19|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-20|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-21|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-22|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-23|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-24|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-25|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-26|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-27|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-28|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-29|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-30|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-07-31|15647.0|0|932.0|0|5.621569455335062|0|16579.0|0
0|2020-08-01|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-02|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-03|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-04|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-05|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-06|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-07|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-08|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-09|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-10|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-11|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-12|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-13|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-14|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-15|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-16|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-17|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-18|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-19|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-20|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-21|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-22|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-23|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-24|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-25|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-26|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-27|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-28|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-29|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-30|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-08-31|15860.0|0|829.0|0|4.967343759362454|0|16689.0|0
0|2020-09-01|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-02|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-03|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-04|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-05|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-06|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-07|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-08|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-09|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-10|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-11|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-12|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-13|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-14|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-15|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-16|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-17|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-18|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-19|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-20|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-21|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-22|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-23|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-24|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-25|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-26|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-27|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-28|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-29|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-09-30|15531.0|0|756.0|0|4.64173881009394|0|16287.0|0
0|2020-10-01|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-02|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-03|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-04|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-05|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-06|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-07|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-08|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-09|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-10|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-11|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-12|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-13|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-14|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-15|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-16|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-17|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-18|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-19|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-20|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-21|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-22|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-23|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-24|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-25|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-26|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-27|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-28|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-29|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-30|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-10-31|16162.0|0|565.0|0|3.377772463681473|0|16727.0|0
0|2020-11-01|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-02|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-03|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-04|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-05|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-06|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-07|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-08|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-09|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-10|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-11|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-12|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-13|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-14|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-15|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-16|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-17|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-18|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-19|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-20|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-21|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-22|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-23|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-24|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-25|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-26|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-27|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-28|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-29|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-11-30|16299.0|0|612.0|0|3.618946248004258|0|16911.0|0
0|2020-12-01|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-02|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-03|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-04|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-05|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-06|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
0|2020-12-07|16262.0|0|685.0|0|4.042013335693633|0|16947.0|0
