|dates|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hartley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hartley_Texas_UnitedStates.TotalPopulation.data|Hartley_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5576.0|0
