|dates|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Monroe_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Monroe_Pennsylvania_UnitedStates.TotalPopulation.data|Monroe_Pennsylvania_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|170271.0|0
