|dates|Wake_NorthCarolina_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Wake_NorthCarolina_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Wake_NorthCarolina_UnitedStates.Male_Total_Population.data|Wake_NorthCarolina_UnitedStates.Male_Total_Population.missing|Wake_NorthCarolina_UnitedStates.Female_Total_Population.data|Wake_NorthCarolina_UnitedStates.Female_Total_Population.missing|Wake_NorthCarolina_UnitedStates.MaleAndFemale_Under18_Population.data|Wake_NorthCarolina_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|126886.0|0|531546.0|0|560759.0|0|261531.0|0
