|dates|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ogemaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Ogemaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
