|dates|LaPorte_Indiana_UnitedStates.AveragePrecipitationTotal.data|LaPorte_Indiana_UnitedStates.AveragePrecipitationTotal.missing|LaPorte_Indiana_UnitedStates.AveragePrecipitation.data|LaPorte_Indiana_UnitedStates.AveragePrecipitation.missing|LaPorte_Indiana_UnitedStates.AverageWindDirection.data|LaPorte_Indiana_UnitedStates.AverageWindDirection.missing|LaPorte_Indiana_UnitedStates.AverageWindSpeed.data|LaPorte_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|215.0|0|9.322916666666666|0
0|2020-01-02|0.0|0|0.0|0|215.10416666666666|0|9.114583333333334|0
0|2020-01-03|0.0|0|0.0|0|260.7291666666667|0|5.416666666666667|0
0|2020-01-04|0.0|0|0.0|0|279.8958333333333|0|6.427083333333333|0
0|2020-01-05|0.0|0|0.0|0|235.78125|0|12.21875|0
0|2020-01-06|0.0|0|0.0|0|251.25|0|7.78125|0
0|2020-01-07|0.0|0|0.0|0|209.89583333333334|0|7.46875|0
0|2020-01-08|0.0|0|0.0|0|222.13541666666666|0|10.036458333333334|0
0|2020-01-09|0.0|0|0.0|0|169.58333333333334|0|15.479166666666666|0
0|2020-01-10|0.00020833333333333335|0|0.009270833333333334|0|148.75|0|5.354166666666667|0
0|2020-01-11|0.028958333333333332|0|0.057187499999999974|0|215.9375|0|13.364583333333334|0
0|2020-01-12|0.017083333333333332|0|0.0|0|185.0|0|5.760416666666667|0
0|2020-01-13|0.0|0|0.0|0|199.375|0|7.447916666666667|0
0|2020-01-14|0.0|0|0.0|0|153.59375|0|6.244791666666667|0
0|2020-01-15|0.0|0|0.0|0|157.86458333333334|0|6.078125|0
0|2020-01-16|0.0|0|0.0|0|286.3020833333333|0|11.869791666666666|0
0|2020-01-17|0.0|0|0.0|0|106.66666666666667|0|12.65625|0
0|2020-01-18|0.00375|0|0.007812500000000002|0|220.52083333333334|0|16.34375|0
0|2020-01-19|0.0016666666666666668|0|0.0|0|250.52083333333334|0|12.1875|0
0|2020-01-20|0.0|0|0.0|0|74.89583333333333|0|0.9635416666666666|0
0|2020-01-21|0.0|0|0.0|0|191.19791666666666|0|5.046875|0
0|2020-01-22|0.0|0|0.0|0|186.25|0|9.302083333333334|0
0|2020-01-23|0.0|0|0.0|0|143.75|0|7.041666666666667|0
0|2020-01-24|0.000625|0|0.007395833333333337|0|93.95833333333333|0|5.645833333333333|0
0|2020-01-25|0.004166666666666667|0|0.0|0|239.47916666666666|0|8.59375|0
0|2020-01-26|0.0|0|0.0|0|256.5104166666667|0|8.083333333333334|0
0|2020-01-27|0.0|0|0.0|0|232.91666666666666|0|4.15625|0
0|2020-01-28|0.0|0|0.0|0|197.1875|0|3.03125|0
0|2020-01-29|0.0|0|0.0|0|31.041666666666668|0|1.75|0
0|2020-01-30|0.0|0|0.0|0|51.25|0|1.1145833333333333|0
0|2020-01-31|0.0|0|0.0|0|88.125|0|2.4791666666666665|0
0|2020-02-01|0.0|0|0.0|0|218.02083333333334|0|8.520833333333334|0
0|2020-02-02|0.0|0|0.0|0|242.39583333333334|0|12.71875|0
0|2020-02-03|0.0|0|0.0|0|106.45833333333333|0|3.0416666666666665|0
0|2020-02-04|0.0|0|0.0|0|164.27083333333334|0|13.895833333333334|0
0|2020-02-05|0.0|0|0.0|0|53.4375|0|9.75|0
0|2020-02-06|0.0|0|0.0|0|57.916666666666664|0|9.604166666666666|0
0|2020-02-07|0.0|0|0.0|0|201.61458333333334|0|5.71875|0
0|2020-02-08|0.0|0|0.0|0|182.70833333333334|0|4.25|0
0|2020-02-09|0.0|0|0.0|0|194.27083333333334|0|9.25|0
0|2020-02-10|0.0|0|0.0|0|252.1875|0|6.760416666666667|0
0|2020-02-11|0.0|0|0.0|0|261.6145833333333|0|6.677083333333333|0
0|2020-02-12|0.0|0|0.0017708333333333337|0|117.44791666666667|0|3.2604166666666665|0
0|2020-02-13|0.0020833333333333333|0|0.0|0|255.20833333333334|0|9.510416666666666|0
0|2020-02-14|0.0|0|0.0|0|231.66666666666666|0|6.848958333333333|0
0|2020-02-15|0.0|0|0.0|0|203.02083333333334|0|10.703125|0
0|2020-02-16|0.0|0|0.0|0|70.83333333333333|0|1.3541666666666667|0
0|2020-02-17|0.0|0|0.003229166666666667|0|111.66666666666667|0|10.239583333333334|0
0|2020-02-18|0.0022916666666666667|0|0.0|0|284.6354166666667|0|8.802083333333334|0
0|2020-02-19|0.0|0|0.0|0|288.0208333333333|0|7.958333333333333|0
0|2020-02-20|0.0|0|0.0|0|285.3125|0|8.416666666666666|0
0|2020-02-21|0.0|0|0.0|0|233.22916666666666|0|10.677083333333334|0
0|2020-02-22|0.0|0|0.0|0|214.0625|0|10.114583333333334|0
0|2020-02-23|0.0|0|0.0|0|213.85416666666666|0|8.770833333333334|0
0|2020-02-24|0.0|0|0.004270833333333335|0|65.41666666666667|0|4.052083333333333|0
0|2020-02-25|0.002916666666666667|0|0.000625|0|80.41666666666667|0|11.708333333333334|0
0|2020-02-26|0.0004166666666666667|0|0.0|0|233.22916666666666|0|15.041666666666666|0
0|2020-02-27|0.0|0|0.0|0|271.1458333333333|0|8.666666666666666|0
0|2020-02-28|0.0|0|0.0|0|295.1041666666667|0|7.75|0
0|2020-02-29|0.0|0|0.0|0|243.95833333333334|0|6.833333333333333|0
0|2020-03-01|0.0|0|0.0|0|190.20833333333334|0|8.4375|0
0|2020-03-02|0.0|0|0.0|0|206.97916666666666|0|6.6875|0
0|2020-03-03|0.0|0|0.0|0|218.54166666666666|0|8.802083333333334|0
0|2020-03-04|0.0|0|0.0|0|204.32291666666666|0|5.635416666666667|0
0|2020-03-05|0.0|0|0.0|0|199.89583333333334|0|10.75|0
0|2020-03-06|0.0|0|0.0|0|271.1458333333333|0|18.010416666666668|0
0|2020-03-07|0.0|0|0.0|0|141.77083333333334|0|6.385416666666667|0
0|2020-03-08|0.0|0|0.0|0|198.59375|0|12.255208333333334|0
0|2020-03-09|0.0|0|0.005520833333333335|0|203.64583333333334|0|14.614583333333334|0
0|2020-03-10|0.005625000000000001|0|0.0027083333333333334|0|268.125|0|10.25|0
0|2020-03-11|0.0|0|0.0|0|170.3125|0|4.197916666666667|0
0|2020-03-12|0.0|0|0.0|0|161.04166666666666|0|7.25|0
0|2020-03-13|0.0|0|0.0|0|287.9166666666667|0|11.71875|0
0|2020-03-14|0.0|0|0.0|0|94.21875|0|6.734375|0
0|2020-03-15|0.0|0|0.0|0|128.75|0|7.84375|0
0|2020-03-16|0.0|0|0.0|0|77.1875|0|2.1875|0
0|2020-03-17|0.0|0|0.0|0|224.47916666666666|0|6.291666666666667|0
0|2020-03-18|0.0|0|0.004635416666666667|0|99.27083333333333|0|7.005208333333333|0
0|2020-03-19|0.00375|0|0.006770833333333334|0|143.75|0|10.84375|0
0|2020-03-20|0.004791666666666667|0|0.0|0|257.3958333333333|0|17.229166666666668|0
0|2020-03-21|0.0|0|0.0|0|53.645833333333336|0|6.28125|0
0|2020-03-22|0.0|0|0.0009374999999999999|0|92.08333333333333|0|7.677083333333333|0
0|2020-03-23|0.000625|0|0.0|0|172.08333333333334|0|3.2083333333333335|0
0|2020-03-24|0.0|0|0.0|0|63.4375|0|4.833333333333333|0
0|2020-03-25|0.0|0|0.0|0|139.0625|0|4.8125|0
0|2020-03-26|0.0|0|0.0004166666666666667|0|207.39583333333334|0|6.083333333333333|0
0|2020-03-27|0.00020833333333333335|0|0.0|0|113.125|0|9.125|0
0|2020-03-28|0.00125|0|0.0078125|0|124.84375|0|8.515625|0
0|2020-03-29|0.004583333333333333|0|0.0007291666666666667|0|242.29166666666666|0|20.588541666666668|0
0|2020-03-30|0.0|0|0.0|0|220.20833333333334|0|9.5625|0
0|2020-03-31|0.0|0|0.0|0|289.1666666666667|0|9.15625|0
0|2020-04-01|0.0|0|0.0|0|307.03125|0|7.40625|0
0|2020-04-02|0.0|0|0.0|0|59.270833333333336|0|1.7291666666666667|0
0|2020-04-03|0.0|0|0.0|0|107.1875|0|3.5833333333333335|0
0|2020-04-04|0.0|0|0.000625|0|260.5208333333333|0|9.03125|0
0|2020-04-05|0.0004166666666666667|0|0.0|0|156.66666666666666|0|6.59375|0
0|2020-04-06|0.0|0|0.0|0|96.97916666666667|0|4.1875|0
0|2020-04-07|0.008333333333333333|0|0.012239583333333338|0|182.5|0|7.979166666666667|0
0|2020-04-08|0.0008333333333333334|0|0.002083333333333333|0|184.79166666666666|0|7.223958333333333|0
0|2020-04-09|0.001875|0|0.0004166666666666667|0|304.21875|0|12.984375|0
0|2020-04-10|0.0|0|0.0|0|237.08333333333334|0|9.895833333333334|0
0|2020-04-11|0.0|0|0.0007291666666666667|0|146.14583333333334|0|6.208333333333333|0
0|2020-04-12|0.0010416666666666667|0|0.0015625000000000003|0|158.64583333333334|0|8.234375|0
0|2020-04-13|0.0004166666666666667|0|0.0|0|285.8333333333333|0|13.135416666666666|0
0|2020-04-14|0.0|0|0.0|0|260.9375|0|10.15625|0
0|2020-04-15|0.0|0|0.0|0|184.73958333333334|0|5.755208333333333|0
0|2020-04-16|0.0|0|0.0|0|209.6875|0|5.5625|0
0|2020-04-17|0.0008333333333333334|0|0.002083333333333334|0|109.6875|0|6.479166666666667|0
0|2020-04-18|0.0004166666666666667|0|0.0|0|226.14583333333334|0|11.864583333333334|0
0|2020-04-19|0.0|0|0.0|0|161.875|0|10.572916666666666|0
0|2020-04-20|0.0|0|0.001979166666666667|0|176.30208333333334|0|9.083333333333334|0
0|2020-04-21|0.0022916666666666667|0|0.0011458333333333333|0|257.5|0|13.479166666666666|0
0|2020-04-22|0.0|0|0.0009375000000000001|0|92.65625|0|6.458333333333333|0
0|2020-04-23|0.000625|0|0.0|0|113.95833333333333|0|4.145833333333333|0
0|2020-04-24|0.0|0|0.0|0|227.44791666666666|0|6.338541666666667|0
0|2020-04-25|0.002916666666666667|0|0.02250000000000001|0|43.28125|0|11.885416666666666|0
0|2020-04-26|0.015833333333333335|0|0.004270833333333334|0|237.91666666666666|0|12.53125|0
0|2020-04-27|0.0|0|0.0035416666666666674|0|127.8125|0|6.072916666666667|0
0|2020-04-28|0.005416666666666667|0|0.01541666666666667|0|170.41666666666666|0|6.166666666666667|0
0|2020-04-29|0.009166666666666667|0|0.018854166666666675|0|240.10416666666666|0|10.229166666666666|0
0|2020-04-30|0.012499999999999999|0|0.002083333333333334|0|331.5625|0|17.239583333333332|0
