|dates|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cottle_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cottle_Texas_UnitedStates.TotalPopulation.data|Cottle_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1398.0|0
