|dates|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Arapahoe_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Arapahoe_Colorado_UnitedStates.TotalPopulation.data|Arapahoe_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|656590.0|0
