|dates|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kearney_Nebraska_UnitedStates.TotalPopulation.data|Kearney_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6495.0|0
