|dates|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Middlesex_Connecticut_UnitedStates.NYT_ConfirmedDeaths.data|Middlesex_Connecticut_UnitedStates.NYT_ConfirmedDeaths.missing|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Middlesex_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
