|dates|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pushmataha_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pushmataha_Oklahoma_UnitedStates.TotalPopulation.data|Pushmataha_Oklahoma_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11096.0|0
