|dates|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hampshire_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.data|Hampshire_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.missing|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hampshire_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
