|dates|Hendricks_Indiana_UnitedStates.AveragePrecipitationTotal.data|Hendricks_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Hendricks_Indiana_UnitedStates.AveragePrecipitation.data|Hendricks_Indiana_UnitedStates.AveragePrecipitation.missing|Hendricks_Indiana_UnitedStates.AverageWindDirection.data|Hendricks_Indiana_UnitedStates.AverageWindDirection.missing|Hendricks_Indiana_UnitedStates.AverageWindSpeed.data|Hendricks_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|200.0|0|8.416666666666666|0
0|2020-01-02|0.0|0|0.002361111111111111|0|173.33333333333334|0|8.145833333333334|0
0|2020-01-03|0.003541666666666667|0|0.001979166666666667|0|206.04166666666666|0|3.8159722222222228|0
0|2020-01-04|0.0|0|0.0|0|297.36111111111114|0|11.097222222222221|0
0|2020-01-05|0.0|0|0.0|0|207.91666666666666|0|9.75|0
0|2020-01-06|0.0|0|0.0|0|155.0|0|4.666666666666667|0
0|2020-01-07|0.0|0|0.0|0|185.41666666666666|0|6.541666666666667|0
0|2020-01-08|0.0|0|0.0|0|215.0|0|8.625|0
0|2020-01-09|0.0|0|0.0025|0|145.69444444444446|0|9.097222222222223|0
0|2020-01-10|0.027083333333333334|0|0.040475694444444446|0|155.9965277777778|0|7.419097222222221|0
0|2020-01-11|0.0325|0|0.023395833333333334|0|188.9513888888889|0|9.625694444444445|0
0|2020-01-12|0.0|0|0.0008333333333333334|0|180.9027777777778|0|5.923611111111112|0
0|2020-01-13|0.0|0|0.0|0|167.65277777777777|0|5.580555555555556|0
0|2020-01-14|0.0|0|0.0|0|112.375|0|3.3208333333333333|0
0|2020-01-15|0.0|0|0.0|0|168.75|0|7.416666666666667|0
0|2020-01-16|0.0|0|0.0|0|297.2916666666667|0|12.861111111111109|0
0|2020-01-17|0.0|0|0.0|0|120.83333333333333|0|10.625|0
0|2020-01-18|0.003541666666666667|0|0.01902777777777778|0|215.59027777777774|0|15.142361111111109|0
0|2020-01-19|0.009166666666666667|0|0.0|0|289.0625|0|14.590277777777779|0
0|2020-01-20|0.0|0|0.0|0|227.0138888888889|0|6.465277777777779|0
0|2020-01-21|0.0|0|0.0|0|151.18055555555554|0|3.486111111111111|0
0|2020-01-22|0.0|0|0.0|0|149.16666666666666|0|5.541666666666667|0
0|2020-01-23|0.0|0|0.0|0|137.08333333333334|0|7.097222222222221|0
0|2020-01-24|0.0|0|0.0004166666666666667|0|155.83333333333334|0|5.5694444444444455|0
0|2020-01-25|0.00020833333333333335|0|0.0|0|205.2638888888889|0|7.608333333333333|0
0|2020-01-26|0.0|0|0.0|0|162.43055555555557|0|5.1875|0
0|2020-01-27|0.0|0|0.0|0|311.59722222222223|0|7.374999999999999|0
0|2020-01-28|0.0|0|0.0|0|233.88888888888889|0|4.215277777777778|0
0|2020-01-29|0.0|0|0.0|0|52.5|0|4.614583333333333|0
0|2020-01-30|0.0|0|0.0|0|49.166666666666664|0|2.3541666666666665|0
0|2020-01-31|0.0|0|0.0|0|71.35416666666667|0|3.125|0
0|2020-02-01|0.0|0|0.0|0|165.625|0|7.0|0
0|2020-02-02|0.0|0|0.0|0|220.20833333333334|0|9.270833333333334|0
0|2020-02-03|0.0|0|0.0|0|137.5|0|6.833333333333333|0
0|2020-02-04|0.0|0|0.0065625000000000015|0|130.97222222222223|0|10.458333333333334|0
0|2020-02-05|0.003958333333333334|0|0.0036111111111111114|0|52.62500000000001|0|10.115277777777777|0
0|2020-02-06|0.005|0|0.0|0|216.79513888888889|0|8.237847222222223|0
0|2020-02-07|0.0|0|0.0|0|270.625|0|8.958333333333334|0
0|2020-02-08|0.0|0|0.0|0|216.7361111111111|0|5.673611111111111|0
0|2020-02-09|0.0|0|0.02448611111111111|0|132.8125|0|6.608333333333333|0
0|2020-02-10|0.04041666666666666|0|0.006666666666666667|0|245.3611111111111|0|6.865277777777777|0
0|2020-02-11|0.0|0|0.0|0|282.9166666666667|0|6.472222222222222|0
0|2020-02-12|0.0|0|0.0032083333333333334|0|75.90972222222221|0|4.372916666666667|0
0|2020-02-13|0.005833333333333334|0|0.0004166666666666667|0|270.59027777777777|0|12.9375|0
0|2020-02-14|0.0|0|0.0|0|207.5|0|5.833333333333333|0
0|2020-02-15|0.0|0|0.0|0|181.66666666666666|0|8.208333333333334|0
0|2020-02-16|0.0|0|0.0|0|215.41666666666666|0|3.7083333333333335|0
0|2020-02-17|0.0|0|0.0|0|88.33333333333333|0|5.75|0
0|2020-02-18|0.0|0|0.0|0|292.1111111111111|0|10.64861111111111|0
0|2020-02-19|0.0|0|0.0|0|332.0833333333333|0|7.5|0
0|2020-02-20|0.0|0|0.0|0|265.6944444444444|0|10.23611111111111|0
0|2020-02-21|0.0|0|0.0|0|171.66666666666666|0|4.5|0
0|2020-02-22|0.0|0|0.0|0|182.08333333333334|0|6.083333333333333|0
0|2020-02-23|0.0|0|0.0|0|178.33333333333334|0|6.208333333333333|0
0|2020-02-24|0.0|0|0.004166666666666667|0|129.88095238095238|0|5.658730158730158|0
0|2020-02-25|0.005416666666666667|0|0.005833333333333334|0|34.30555555555555|0|7.993055555555556|0
0|2020-02-26|0.0009722222222222223|0|0.0|0|221.22718253968253|0|12.204563492063492|0
0|2020-02-27|0.0|0|0.0|0|251.5625|0|10.177083333333334|0
0|2020-02-28|0.0|0|0.0|0|295.7291666666667|0|9.822916666666666|0
0|2020-02-29|0.0|0|0.0|0|206.66666666666666|0|6.125|0
0|2020-03-01|0.0|0|0.0|0|157.5|0|8.458333333333334|0
0|2020-03-02|0.002916666666666667|0|0.0025|0|150.76388888888889|0|5.041666666666666|0
0|2020-03-03|0.0020833333333333333|0|0.004548611111111111|0|244.20138888888889|0|9.052083333333334|0
0|2020-03-04|0.0|0|0.0|0|207.5|0|7.541666666666667|0
0|2020-03-05|0.0|0|0.0|0|165.83333333333334|0|7.791666666666667|0
0|2020-03-06|0.0|0|0.0|0|315.4166666666667|0|16.666666666666668|0
0|2020-03-07|0.0|0|0.0|0|126.66666666666667|0|4.083333333333333|0
