|dates|Alachua_Florida_UnitedStates.BLS_EmployedPopulation.data|Alachua_Florida_UnitedStates.BLS_EmployedPopulation.missing|Alachua_Florida_UnitedStates.BLS_UnemployedPopulation.data|Alachua_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Alachua_Florida_UnitedStates.BLS_UnemploymentRate.data|Alachua_Florida_UnitedStates.BLS_UnemploymentRate.missing|Alachua_Florida_UnitedStates.BLS_LaborForcePopulation.data|Alachua_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-02|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-03|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-04|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-05|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-06|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-07|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-08|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-09|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-10|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-11|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-12|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-13|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-14|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-15|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-16|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-17|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-18|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-19|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-20|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-21|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-22|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-23|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-24|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-25|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-26|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-27|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-28|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-29|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-30|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-01-31|136294.5|0|4418.5|0|3.140079452502612|0|140713.0|0
0|2020-02-01|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-02|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-03|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-04|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-05|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-06|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-07|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-08|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-09|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-10|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-11|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-12|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-13|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-14|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-15|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-16|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-17|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-18|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-19|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-20|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-21|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-22|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-23|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-24|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-25|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-26|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-27|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-28|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-02-29|138086.5|0|3918.5|0|2.759409879933805|0|142005.0|0
0|2020-03-01|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-02|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-03|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-04|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-05|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-06|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-07|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-08|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-09|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-10|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-11|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-12|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-13|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-14|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-15|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-16|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-17|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
0|2020-03-18|136263.0|0|5999.0|0|4.216867469879518|0|142262.0|0
