|dates|Crawford_Kansas_UnitedStates.BLS_EmployedPopulation.data|Crawford_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Crawford_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Crawford_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Crawford_Kansas_UnitedStates.BLS_UnemploymentRate.data|Crawford_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Crawford_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Crawford_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-02|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-03|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-04|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-05|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-06|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-07|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-08|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-09|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-10|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-11|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-12|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-13|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-14|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-15|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-16|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-17|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-18|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-19|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-20|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-21|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-22|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-23|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-24|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-25|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-26|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-27|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-28|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-29|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-30|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-01-31|17903.0|0|766.5|0|4.105626824499852|0|18669.5|0
0|2020-02-01|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-02|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-03|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-04|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-05|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-06|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-07|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-08|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-09|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-10|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-11|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-12|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-13|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-14|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-15|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-16|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-17|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-18|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-19|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-20|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-21|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-22|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-23|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-24|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-25|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-26|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-27|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-28|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-02-29|18068.5|0|748.0|0|3.975234501634204|0|18816.5|0
0|2020-03-01|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-02|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-03|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-04|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-05|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-06|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-07|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-08|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-09|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-10|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-11|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-12|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-13|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-14|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-15|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-16|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-17|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-18|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-19|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-20|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-21|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-22|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-23|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-24|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-25|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-26|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-27|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-28|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-29|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-30|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-03-31|18477.5|0|695.5|0|3.627497000990977|0|19173.0|0
0|2020-04-01|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-02|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-03|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-04|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-05|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-06|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-07|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-08|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-09|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-10|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-11|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-12|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-13|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-14|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-15|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-16|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-17|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-18|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-19|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-20|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-21|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-22|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-23|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-24|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-25|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-26|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-27|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-28|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-29|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-04-30|17120.5|0|1772.5|0|9.381781612237337|0|18893.0|0
0|2020-05-01|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-02|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-03|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-04|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-05|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-06|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-07|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-08|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-09|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-10|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-11|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-12|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-13|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-14|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-15|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-16|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-17|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-18|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-19|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-20|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-21|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-22|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
0|2020-05-23|17280.0|0|1480.0|0|7.889125799573561|0|18760.0|0
