|dates|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ballard_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Ballard_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ballard_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
