|dates|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Haskell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Haskell_Kansas_UnitedStates.TotalPopulation.data|Haskell_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3968.0|0
