|dates|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Missouri_UnitedStates.TotalPopulation.data|Henry_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21824.0|0
