|dates|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greene_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Greene_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greene_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
