|dates|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cooke_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Cooke_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
