|dates|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Granite_Montana_UnitedStates.TotalPopulation.data|Granite_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3379.0|0
