|dates|Cherokee_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Cherokee_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Cherokee_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Cherokee_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Cherokee_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Cherokee_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Cherokee_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Cherokee_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-20|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-21|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-22|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-23|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-24|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-25|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-26|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-27|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-28|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-02-29|10809.5|0|471.0|0|4.175346837462879|0|11280.5|0
0|2020-03-01|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-02|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-03|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-04|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-05|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-06|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-07|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-08|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-09|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-10|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-11|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-12|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-13|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-14|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-15|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-16|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-17|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-18|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-19|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-20|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-21|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-22|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-23|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-24|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-25|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-26|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-27|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-28|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-29|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-30|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-03-31|10621.5|0|518.5|0|4.654398563734291|0|11140.0|0
0|2020-04-01|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-02|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-03|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-04|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-05|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-06|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-07|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-08|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-09|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-10|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-11|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-12|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-13|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-14|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-15|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-16|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-17|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-18|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-19|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-20|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-21|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-22|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-23|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-24|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-25|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-26|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-27|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-28|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-29|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-04-30|9469.0|0|1359.5|0|12.554832155884933|0|10828.5|0
0|2020-05-01|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-02|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-03|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-04|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-05|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-06|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-07|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-08|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-09|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-10|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-11|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-12|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-13|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-14|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-15|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-16|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-17|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-18|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-19|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-20|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-21|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-22|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-23|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-24|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-25|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-26|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-27|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-28|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-29|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-30|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-05-31|9190.0|0|1799.0|0|16.370916370916373|0|10989.0|0
0|2020-06-01|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-02|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-03|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-04|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-05|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-06|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-07|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-08|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-09|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-10|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-11|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-12|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-13|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-14|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-15|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-16|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-17|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-18|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-19|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-20|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-21|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-22|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-23|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-24|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-25|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-26|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-27|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-28|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-29|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-06-30|9885.0|0|997.0|0|9.161918764932917|0|10882.0|0
0|2020-07-01|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-02|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-03|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-04|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-05|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-06|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-07|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-08|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-09|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-10|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-11|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-12|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-13|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-14|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-15|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-16|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-17|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-18|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-19|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-20|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-21|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-22|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-23|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-24|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-25|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-26|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-27|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-28|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-29|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-30|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-07-31|9896.0|0|1081.0|0|9.847863715040539|0|10977.0|0
0|2020-08-01|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-02|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-03|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-04|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-05|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-06|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-07|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-08|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-09|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-10|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-11|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-12|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-13|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-14|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-15|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-16|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-17|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-18|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-19|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-20|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-21|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-22|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-23|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-24|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-25|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-26|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-27|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-28|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-29|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-30|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-08-31|9981.0|0|759.0|0|7.067039106145251|0|10740.0|0
0|2020-09-01|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-02|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-03|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-04|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-05|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-06|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-07|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-08|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-09|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-10|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-11|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-12|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-13|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-14|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-15|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-16|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-17|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-18|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-19|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-20|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-21|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-22|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-23|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-24|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-25|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-26|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-27|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-28|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-29|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-09-30|10190.0|0|810.0|0|7.363636363636363|0|11000.0|0
0|2020-10-01|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-02|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-03|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-04|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-05|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-06|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-07|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-08|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-09|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-10|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-11|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-12|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-13|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-14|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-15|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-16|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-17|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-18|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-19|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-20|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-21|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-22|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-23|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-24|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-25|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-26|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-27|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-28|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-29|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-30|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-10-31|10245.0|0|746.0|0|6.787371485761077|0|10991.0|0
0|2020-11-01|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-02|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-03|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-04|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-05|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-06|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-07|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-08|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-09|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-10|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-11|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-12|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-13|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-14|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-15|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-16|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-17|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-18|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-19|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-20|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-21|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-22|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-23|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-24|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-25|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-26|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-27|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-28|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-29|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-11-30|10305.0|0|713.0|0|6.471228898166636|0|11018.0|0
0|2020-12-01|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
0|2020-12-02|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
0|2020-12-03|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
0|2020-12-04|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
0|2020-12-05|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
0|2020-12-06|10134.0|0|711.0|0|6.556016597510373|0|10845.0|0
