|dates|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Blount_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Blount_Alabama_UnitedStates.TotalPopulation.data|Blount_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57826.0|0
