|dates|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lubbock_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lubbock_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lubbock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
