|dates|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clark_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clark_Idaho_UnitedStates.TotalPopulation.data|Clark_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|845.0|0
