|dates|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Frontier_Nebraska_UnitedStates.TotalPopulation.data|Frontier_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2627.0|0
