|dates|Richland_Ohio_UnitedStates.BLS_EmployedPopulation.data|Richland_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Richland_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Richland_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Richland_Ohio_UnitedStates.BLS_UnemploymentRate.data|Richland_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Richland_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Richland_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-02|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-03|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-04|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-05|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-06|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-07|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-08|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-09|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-10|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-11|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-12|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-13|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-14|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-15|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-16|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-17|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-18|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-19|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-20|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-21|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-22|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-23|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-24|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-25|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-26|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-27|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-28|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-29|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-30|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-01-31|49147.5|0|3026.5|0|5.800781998696669|0|52174.0|0
0|2020-02-01|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-02|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-03|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-04|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-05|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-06|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-07|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-08|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-09|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-10|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-11|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-12|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-13|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-14|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-15|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-16|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-17|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-18|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-19|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-20|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-21|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-22|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-23|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-24|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-25|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-26|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-27|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-28|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-02-29|49916.0|0|2799.5|0|5.310582276560025|0|52715.5|0
0|2020-03-01|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-02|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-03|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-04|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-05|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-06|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-07|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-08|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-09|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-10|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-11|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-12|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-13|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-14|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-15|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-16|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-17|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-18|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-19|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-20|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-21|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-22|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-23|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-24|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-25|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-26|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-27|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-28|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-29|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-30|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-03-31|48919.0|0|3144.5|0|6.039739932966474|0|52063.5|0
0|2020-04-01|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-02|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-03|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-04|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-05|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-06|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-07|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-08|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-09|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-10|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-11|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-12|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-13|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-14|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-15|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-16|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-17|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-18|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-19|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-20|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-21|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-22|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-23|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-24|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-25|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-26|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-27|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
0|2020-04-28|41420.5|0|10534.5|0|20.276200558175344|0|51955.0|0
