|dates|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wagoner_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wagoner_Oklahoma_UnitedStates.TotalPopulation.data|Wagoner_Oklahoma_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|81289.0|0
