|dates|Washington_Florida_UnitedStates.BLS_EmployedPopulation.data|Washington_Florida_UnitedStates.BLS_EmployedPopulation.missing|Washington_Florida_UnitedStates.BLS_UnemployedPopulation.data|Washington_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Florida_UnitedStates.BLS_UnemploymentRate.data|Washington_Florida_UnitedStates.BLS_UnemploymentRate.missing|Washington_Florida_UnitedStates.BLS_LaborForcePopulation.data|Washington_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-02|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-03|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-04|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-05|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-06|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-07|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-08|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-09|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-10|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-11|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-12|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-13|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-14|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-15|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-16|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-17|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-18|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-19|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-20|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-21|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-22|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-23|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-24|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-25|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-26|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-27|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-28|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-29|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-30|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-01-31|9312.0|0|375.0|0|3.87116754413131|0|9687.0|0
0|2020-02-01|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-02|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-03|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-04|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-05|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-06|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-07|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-08|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-09|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-10|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-11|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-12|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-13|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-14|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-15|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-16|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-17|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-18|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-19|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-20|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-21|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-22|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-23|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-24|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-25|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-26|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-27|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-28|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-02-29|9337.0|0|346.5|0|3.578251665203697|0|9683.5|0
0|2020-03-01|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-02|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-03|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-04|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-05|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-06|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-07|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-08|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-09|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-10|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-11|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-12|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-13|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-14|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-15|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-16|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-17|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-18|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-19|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-20|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-21|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-22|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-23|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-24|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-25|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-26|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-27|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-28|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-29|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-30|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-03-31|9341.5|0|494.5|0|5.02745018300122|0|9836.0|0
0|2020-04-01|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-02|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-03|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-04|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-05|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-06|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-07|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-08|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-09|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-10|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-11|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-12|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-13|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-14|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-15|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-16|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-17|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-18|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-19|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-20|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-21|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-22|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-23|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-24|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-25|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-26|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-27|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-28|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-29|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-04-30|7977.5|0|880.5|0|9.940167080605102|0|8858.0|0
0|2020-05-01|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-02|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-03|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-04|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-05|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-06|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-07|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-08|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-09|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-10|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-11|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-12|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-13|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-14|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-15|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-16|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-17|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-18|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-19|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-20|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-21|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-22|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-23|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-24|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-25|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-26|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-27|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-28|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-29|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-30|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-05-31|8482.0|0|851.0|0|9.11818279224258|0|9333.0|0
0|2020-06-01|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-02|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-03|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-04|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-05|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-06|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-07|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-08|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-09|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-10|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-11|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-12|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-13|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
0|2020-06-14|8542.0|0|718.0|0|7.75377969762419|0|9260.0|0
