|dates|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yavapai_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Yavapai_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yavapai_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
