|dates|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Muscogee_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Muscogee_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Muscogee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
