|dates|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofVA_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofVA_Virginia_UnitedStates.TotalPopulation.data|OutofVA_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
