|dates|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Aroostook_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Aroostook_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
