|dates|Washington_Missouri_UnitedStates.BLS_EmployedPopulation.data|Washington_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Washington_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Washington_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Missouri_UnitedStates.BLS_UnemploymentRate.data|Washington_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Washington_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Washington_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-30|9849.0|0|672.0|0|6.387225548902196|0|10521.0|0
0|2020-03-31|9849.0|0|672.0|0|6.387225548902196|0|10521.0|0
0|2020-04-01|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-02|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-03|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-04|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-05|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-06|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-07|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-08|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-09|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-10|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-11|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-12|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-13|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-14|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-15|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-16|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-17|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-18|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-19|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-20|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-21|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-22|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-23|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-24|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-25|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-26|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-27|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-28|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-29|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-04-30|8891.5|0|1179.5|0|11.711845894151525|0|10071.0|0
0|2020-05-01|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-02|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-03|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-04|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-05|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-06|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-07|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-08|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-09|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-10|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-11|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-12|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-13|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-14|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-15|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-16|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-17|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-18|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-19|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-20|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-21|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-22|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-23|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-24|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-25|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-26|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-27|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-28|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-29|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-30|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-05-31|8601.0|0|1011.0|0|10.518102372034956|0|9612.0|0
0|2020-06-01|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-02|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-03|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-04|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-05|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-06|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-07|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-08|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-09|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-10|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-11|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-12|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-13|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-14|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-15|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-16|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-17|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-18|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-19|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-20|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-21|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-22|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-23|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-24|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-25|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-26|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-27|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-28|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-29|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-06-30|9092.0|0|948.0|0|9.442231075697212|0|10040.0|0
0|2020-07-01|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-02|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-03|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-04|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-05|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-06|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-07|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-08|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-09|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-10|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-11|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-12|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-13|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-14|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-15|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-16|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-17|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-18|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-19|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-20|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-21|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-22|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-23|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-24|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-25|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-26|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-27|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-28|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-29|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-30|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-07-31|9361.0|0|821.0|0|8.063248870555883|0|10182.0|0
0|2020-08-01|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-02|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-03|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-04|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-05|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-06|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-07|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-08|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-09|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-10|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-11|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-12|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-13|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-14|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-15|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-16|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-17|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-18|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-19|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-20|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-21|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-22|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-23|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-24|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-25|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-26|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-27|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-28|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-29|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-30|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-08-31|9474.0|0|664.0|0|6.549615308739396|0|10138.0|0
0|2020-09-01|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-02|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-03|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-04|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-05|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-06|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-07|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-08|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-09|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-10|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-11|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-12|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-13|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-14|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-15|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-16|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-17|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-18|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-19|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-20|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-21|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-22|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-23|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-24|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-25|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-26|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-27|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-28|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-29|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-09-30|9704.0|0|564.0|0|5.492793143747566|0|10268.0|0
0|2020-10-01|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-02|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-03|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-04|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-05|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-06|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-07|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-08|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-09|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-10|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-11|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-12|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-13|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-14|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-15|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-16|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-17|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-18|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-19|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-20|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-21|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-22|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-23|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-24|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-25|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-26|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-27|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-28|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-29|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-30|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-10-31|9704.0|0|475.0|0|4.666470183711563|0|10179.0|0
0|2020-11-01|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-02|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-03|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-04|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-05|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-06|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-07|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-08|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-09|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-10|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-11|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-12|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-13|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-14|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-15|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-16|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-17|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-18|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-19|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-20|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-21|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-22|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-23|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-24|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-25|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-26|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-27|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-28|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-29|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-11-30|9620.0|0|475.0|0|4.70529965329371|0|10095.0|0
0|2020-12-01|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-02|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-03|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-04|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-05|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-06|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-07|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
0|2020-12-08|9547.0|0|551.0|0|5.456526044761339|0|10098.0|0
