|dates|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kauai_Hawaii_UnitedStates.NYT_ConfirmedDeaths.data|Kauai_Hawaii_UnitedStates.NYT_ConfirmedDeaths.missing|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
