|dates|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shawnee_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shawnee_Kansas_UnitedStates.TotalPopulation.data|Shawnee_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|176875.0|0
