|dates|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|VanWert_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|VanWert_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|VanWert_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
