|dates|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.data|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.missing|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
